# command: /Users/vishnu/molecular/build/apps/moldyn_run --cells 6 --density 0.8177 --temperature 0.7880 --cutoff 2.5 --skin 0.3 --dt 0.005 --equilibrate 5000 --production 2000 --thermostat none --seed 4003 --msd-out /Users/vishnu/molecular/results/exp04_msd_rahman_seed4003.csv
# git_sha: 97661a0
# host: Darwin arm64
# units: reduced Lennard-Jones units (sigma = epsilon = mass = kB = 1)
# D_msd (Einstein, fit lags [250,751)): 0.04579885539
# D_vacf (Green-Kubo): 0.05073391564
lag,time,msd,vacf
262,1.31,0.3613499261,-0.0008731606619
263,1.315,0.3626983566,-0.0009049107158
264,1.32,0.3640466717,-0.000903156778
265,1.325,0.3653948746,-0.0008687610772
266,1.33,0.3667429703,-0.0008031966808
267,1.335,0.3680909659,-0.0007084692283
268,1.34,0.3694388694,-0.0005870364583
269,1.345,0.3707866901,-0.0004417238084
270,1.35,0.3721344375,-0.0002756392883
271,1.355,0.3734821222,-9.209569117e-05
272,1.36,0.3748297556,0.0001054570888
273,1.365,0.3761773506,0.0003134856713
274,1.37,0.3775249213,0.0005284222839
275,1.375,0.3788724835,0.0007467132388
276,1.38,0.3802200541,0.0009648657865
277,1.385,0.3815676509,0.001179497947
278,1.39,0.3829152922,0.001387386518
279,1.395,0.3842629964,0.00158550911
280,1.4,0.3856107822,0.001771076969
281,1.405,0.3869586691,0.001941562371
282,1.41,0.3883066773,0.002094725452
283,1.415,0.3896548285,0.002228638979
284,1.42,0.3910031453,0.002341712775
285,1.425,0.3923516512,0.002432714362
286,1.43,0.3937003694,0.002500780052
287,1.435,0.3950493223,0.002545417999
288,1.44,0.3963985306,0.002566503283
289,1.445,0.3977480129,0.002564267283
290,1.45,0.399097786,0.002539281609
291,1.455,0.4004478641,0.002492432506
292,1.46,0.40179826,0.002424883445
293,1.465,0.4031489843,0.002338031316
294,1.47,0.4045000459,0.002233461473
295,1.475,0.4058514517,0.002112904229
296,1.48,0.4072032064,0.001978190879
297,1.485,0.4085553125,0.001831197871
298,1.49,0.4099077696,0.001673773667
299,1.495,0.4112605746,0.00150765733
300,1.5,0.4126137218,0.001334405266
301,1.505,0.4139672027,0.001155346625
302,1.51,0.4153210058,0.0009715714537
303,1.515,0.4166751169,0.0007839516519
304,1.52,0.4180295193,0.0005931874708
305,1.525,0.4193841933,0.0003998698573
306,1.53,0.4207391174,0.0002045572635
307,1.535,0.4220942681,7.854972707e-06
308,1.54,0.4234496206,-0.0001895093925
309,1.545,0.4248051487,-0.0003866314177
310,1.55,0.4261608253,-0.0005824003592
311,1.555,0.4275166227,-0.000775484546
312,1.56,0.4288725131,-0.0009643304378
313,1.565,0.4302284695,-0.001147167813
314,1.57,0.4315844666,-0.001322025389
315,1.575,0.4329404822,-0.001486763023
316,1.58,0.4342964976,-0.001639117868
317,1.585,0.4356524987,-0.00177676443
318,1.59,0.4370084753,-0.001897383837
319,1.595,0.438364421,-0.001998726418
320,1.6,0.439720333,-0.00207865953
321,1.605,0.4410762116,-0.002135201555
322,1.61,0.4424320598,-0.002166540857
323,1.615,0.4437878834,-0.002171044414
324,1.62,0.4451436906,-0.00214726765
325,1.625,0.4464994912,-0.002093978085
326,1.63,0.4478552964,-0.002010203932
327,1.635,0.4492111184,-0.001895302633
328,1.64,0.4505669697,-0.001749033639
329,1.645,0.4519228632,-0.001571617778
330,1.65,0.4532788128,-0.001363773703
331,1.655,0.454634833,-0.00112673244
332,1.66,0.4559909402,-0.0008622263163
333,1.665,0.4573471532,-0.0005724590221
334,1.67,0.4587034936,-0.0002600647282
335,1.675,0.4600599866,7.194358978e-05
336,1.68,0.4614166611,0.0004202327098
337,1.685,0.46277355,0.0007812140476
338,1.69,0.4641306901,0.001151118424
339,1.695,0.4654881216,0.001526078194
340,1.7,0.4668458876,0.001902206522
341,1.705,0.468204033,0.002275665937
342,1.71,0.4695626037,0.002642721868
343,1.715,0.4709216445,0.002999777752
344,1.72,0.4722811984,0.003343396318
345,1.725,0.4736413052,0.003670308512
346,1.73,0.4750020003,0.00397741289
347,1.735,0.4763633141,0.004261776788
348,1.74,0.4777252713,0.004520645056
349,1.745,0.47908789,0.004751462994
350,1.75,0.4804511815,0.004951920437
351,1.755,0.4818151497,0.005120017713
352,1.76,0.4831797914,0.005254149571
353,1.765,0.4845450966,0.005353194535
354,1.77,0.4859110497,0.005416593008
355,1.775,0.4872776299,0.005444405484
356,1.78,0.488644813,0.005437349235
357,1.785,0.4900125717,0.005396815057
358,1.79,0.4913808767,0.005324862221
359,1.795,0.4927496971,0.005224190775
360,1.8,0.494119001,0.005098088643
361,1.805,0.4954887558,0.004950349322
362,1.81,0.4968589287,0.004785162796
363,1.815,0.4982294869,0.004606985531
364,1.82,0.4996003982,0.004420400747
365,1.825,0.5009716314,0.004229975447
366,1.83,0.5023431573,0.004040119001
367,1.835,0.5037149488,0.003854951556
368,1.84,0.5050869818,0.003678181553
369,1.845,0.5064592354,0.00351299815
370,1.85,0.5078316926,0.003361985885
371,1.855,0.5092043402,0.003227067547
372,1.86,0.5105771685,0.00310948387
373,1.865,0.5119501708,0.003009811651
374,1.87,0.5133233425,0.002928015981
375,1.875,0.5146966798,0.002863520073
376,1.88,0.5160701783,0.002815292952
377,1.885,0.5174438331,0.002781950453
378,1.89,0.5188176381,0.002761854646
379,1.895,0.5201915866,0.00275320581
380,1.9,0.5215656716,0.002754118314
381,1.905,0.5229398869,0.002762676498
382,1.91,0.5243142265,0.002776970154
383,1.915,0.5256886852,0.00279511499
384,1.92,0.5270632583,0.002815270289
385,1.925,0.5284379411,0.002835659472
386,1.93,0.5298127289,0.002854594825
387,1.935,0.5311876167,0.002870511318
388,1.94,0.5325625994,0.002882006512
389,1.945,0.533937671,0.00288788151
390,1.95,0.5353128253,0.002887174409
391,1.955,0.5366880552,0.00287918299
392,1.96,0.5380633525,0.002863477777
393,1.965,0.5394387081,0.002839906521
394,1.97,0.5408141118,0.002808591809
395,1.975,0.5421895525,0.002769922323
396,1.98,0.5435650187,0.002724537683
397,1.985,0.5449404981,0.002673303667
398,1.99,0.5463159787,0.002617277387
399,1.995,0.5476914483,0.002557663451
400,2,0.5490668952,0.00249576127
401,2.005,0.5504423089,0.002432909256
402,2.01,0.5518176802,0.002370436075
403,2.015,0.5531930013,0.002309622937
404,2.02,0.5545682656,0.002251670979
405,2.025,0.5559434674,0.002197671656
406,2.03,0.557318601,0.002148570283
407,2.035,0.5586936603,0.002105116343
408,2.04,0.5600686388,0.002067808737
409,2.045,0.5614435296,0.002036842173
410,2.05,0.5628183266,0.002012067386
411,2.055,0.564193025,0.001992967015
412,2.06,0.5655676224,0.001978649781
413,2.065,0.5669421193,0.001967869851
414,2.07,0.5683165195,0.001959068946
415,2.075,0.5696908302,0.001950437756
416,2.08,0.5710650615,0.001939995829
417,2.085,0.5724392262,0.001925683192
418,2.09,0.5738133394,0.001905456849
419,2.095,0.5751874179,0.001877386195
420,2.1,0.5765614797,0.001839741664
421,2.105,0.5779355437,0.001791080651
422,2.11,0.5793096287,0.001730331358
423,2.115,0.5806837533,0.001656868053
424,2.12,0.5820579351,0.001570567322
425,2.125,0.5834321899,0.001471834523
426,2.13,0.5848065304,0.001361600918
427,2.135,0.5861809658,0.001241299987
428,2.14,0.5875555004,0.001112832679
429,2.145,0.5889301344,0.000978514882
430,2.15,0.5903048639,0.0008409933081
431,2.155,0.5916796817,0.000703119584
432,2.16,0.5930545786,0.0005677940147
433,2.165,0.5944295442,0.0004378054989
434,2.17,0.5958045673,0.0003156903006
435,2.175,0.5971796374,0.0002036304268
436,2.18,0.5985547439,0.0001034009335
437,2.185,0.5999298776,1.636003258e-05
438,2.19,0.6013050297,-5.654343274e-05
439,2.195,0.6026801928,-0.0001147578552
440,2.2,0.6040553602,-0.0001581207039
441,2.205,0.6054305268,-0.000186855963
442,2.21,0.6068056885,-0.0002015663026
443,2.215,0.6081808427,-0.000203204015
444,2.22,0.6095559877,-0.0001930107105
445,2.225,0.6109311231,-0.0001724315268
446,2.23,0.612306249,-0.0001430208441
447,2.235,0.6136813659,-0.0001063608538
448,2.24,0.6150564735,-6.400013271e-05
449,2.245,0.6164315708,-1.740856296e-05
450,2.25,0.6178066552,3.205498254e-05
451,2.255,0.6191817233,8.316608585e-05
452,2.26,0.6205567706,0.0001348517099
453,2.265,0.6219317928,0.0001861982117
454,2.27,0.6233067858,0.0002364499275
455,2.275,0.6246817469,0.0002849987287
456,2.28,0.6260566749,0.0003313720612
457,2.285,0.6274315703,0.0003752280438
458,2.29,0.6288064348,0.0004163590379
459,2.295,0.6301812706,0.0004547026634
460,2.3,0.6315560793,0.0004903589649
461,2.305,0.632930861,0.0005236124006
462,2.31,0.6343056134,0.0005549513524
463,2.315,0.6356803321,0.0005850762061
464,2.32,0.6370550101,0.0006148960593
465,2.325,0.638429639,0.0006455119546
466,2.33,0.639804209,0.0006781870808
467,2.335,0.6411787102,0.0007143032469
468,2.34,0.6425531325,0.0007553041191
469,2.345,0.643927467,0.0008026295707
470,2.35,0.6453017061,0.0008576447054
471,2.355,0.6466758438,0.0009215767462
472,2.36,0.6480498758,0.0009954621684
473,2.365,0.6494237999,0.00108010036
474,2.37,0.6507976156,0.001176016039
475,2.375,0.652171324,0.00128342562
476,2.38,0.6535449272,0.00140220973
477,2.385,0.6549184281,0.001531892851
478,2.39,0.6562918298,0.001671627551
479,2.395,0.6576651356,0.001820187463
480,2.4,0.6590383492,0.001975975284
481,2.405,0.6604114745,0.002137056862
482,2.41,0.6617845169,0.002301219343
483,2.415,0.6631574835,0.002466042585
484,2.42,0.6645303842,0.002628974674
485,2.425,0.6659032326,0.002787403132
486,2.43,0.6672760464,0.002938718369
487,2.435,0.6686488475,0.003080379321
488,2.44,0.6700216621,0.003209982997
489,2.445,0.6713945193,0.003325333382
490,2.45,0.6727674503,0.003424508007
491,2.455,0.6741404868,0.003505919415
492,2.46,0.6755136593,0.003568365329
493,2.465,0.6768869963,0.003611059344
494,2.47,0.6782605229,0.003633639011
495,2.475,0.6796342605,0.003636148929
496,2.48,0.6810082265,0.003619002544
497,2.485,0.6823824341,0.003582930327
498,2.49,0.683756893,0.003528924114
499,2.495,0.68513161,0.003458181537
500,2.5,0.6865065891,0.003372052301
501,2.505,0.6878818332,0.003271987489
502,2.51,0.6892573436,0.003159494387
503,2.515,0.6906331214,0.003036097426
504,2.52,0.6920091666,0.002903308376
505,2.525,0.6933854783,0.002762611005
506,2.53,0.6947620538,0.002615458963
507,2.535,0.6961388884,0.002463283615
508,2.54,0.697515975,0.002307499952
509,2.545,0.698893304,0.002149512179
510,2.55,0.7002708634,0.001990727388
511,2.555,0.7016486389,0.001832575244
512,2.56,0.7030266137,0.001676532889
513,2.565,0.7044047683,0.00152414727
514,2.57,0.7057830807,0.001377044899
515,2.575,0.7071615259,0.001236926246
516,2.58,0.7085400761,0.001105537459
517,2.585,0.709918701,0.0009846228204
518,2.59,0.7112973682,0.0008758737683
519,2.595,0.7126760435,0.0007808734709
520,2.6,0.7140546915,0.000701038136
521,2.605,0.7154332764,0.0006375566877
522,2.61,0.7168117625,0.0005913335176
523,2.615,0.7181901151,0.0005629400886
524,2.62,0.7195683009,0.0005525711983
525,2.625,0.7209462895,0.0005600128854
526,2.63,0.722324053,0.00058462604
527,2.635,0.723701568,0.0006253517438
528,2.64,0.7250788154,0.0006807409391
529,2.645,0.7264557817,0.0007490095372
530,2.65,0.7278324596,0.0008281139917
531,2.655,0.729208849,0.000915843898
532,2.66,0.7305849573,0.001009925245
533,2.665,0.731960799,0.001108120945
534,2.67,0.7333363953,0.001208323675
535,2.675,0.7347117724,0.001308630855
536,2.68,0.7360869595,0.00140739307
537,2.685,0.7374619868,0.001503241714
538,2.69,0.7388368832,0.001595101614
539,2.695,0.7402116748,0.001682194658
540,2.7,0.7415863839,0.001764038078
541,2.705,0.7429610289,0.00184043112
542,2.71,0.7443356242,0.001911429884
543,2.715,0.7457101803,0.00197731669
544,2.72,0.7470847044,0.002038565663
545,2.725,0.7484592001,0.002095808595
546,2.73,0.7498336686,0.002149801389
547,2.735,0.7512081085,0.002201388
548,2.74,0.7525825163,0.002251468318
549,2.745,0.7539568874,0.002300965085
550,2.75,0.7553312167,0.002350788354
551,2.755,0.7567054983,0.002401797933
552,2.76,0.7580797269,0.002454771727
553,2.765,0.759453897,0.002510384818
554,2.77,0.7608280045,0.002569202778
555,2.775,0.7622020466,0.002631689099
556,2.78,0.7635760227,0.002698216942
557,2.785,0.7649499358,0.002769082403
558,2.79,0.7663237924,0.002844505687
559,2.795,0.7676976031,0.002924617445
560,2.8,0.7690713832,0.00300944681
561,2.805,0.7704451513,0.003098920853
562,2.81,0.7718189294,0.003192881174
563,2.815,0.7731927406,0.003291114116
564,2.82,0.774566608,0.003393382709
565,2.825,0.7759405525,0.003499451636
566,2.83,0.7773145921,0.003609095398
567,2.835,0.7786887409,0.003722091848
568,2.84,0.7800630084,0.003838210774
569,2.845,0.7814373994,0.003957206133
570,2.85,0.7828119132,0.004078817037
571,2.855,0.7841865445,0.004202774518
572,2.86,0.785561283,0.00432880401
573,2.865,0.7869361148,0.004456624793
574,2.87,0.7883110235,0.004585941039
575,2.875,0.7896859913,0.00471641187
576,2.88,0.7910610008,0.004847615233
577,2.885,0.7924360355,0.004979013864
578,2.89,0.793811081,0.005109926338
579,2.895,0.7951861255,0.005239514616
580,2.9,0.7965611604,0.005366792301
581,2.905,0.7979361802,0.005490643011
582,2.91,0.7993111827,0.005609842403
583,2.915,0.8006861691,0.005723079078
584,2.92,0.8020611438,0.005828970869
585,2.925,0.8034361144,0.005926077949
586,2.93,0.8048110914,0.006012912759
587,2.935,0.8061860882,0.006087948261
588,2.94,0.8075611203,0.006149625404
589,2.945,0.8089362051,0.006196368367
590,2.95,0.8103113603,0.006226617001
591,2.955,0.8116866034,0.006238862955
592,2.96,0.8130619501,0.006231686003
593,2.965,0.8144374133,0.006203792536
594,2.97,0.8158130021,0.006154047381
595,2.975,0.8171887215,0.006081503243
596,2.98,0.8185645722,0.005985430785
597,2.985,0.8199405512,0.005865350516
598,2.99,0.821316652,0.00572105779
599,2.995,0.822692865,0.005552635207
600,3,0.8240691779,0.005360445785
601,3.005,0.8254455756,0.005145108805
602,3.01,0.8268220407,0.004907473427
603,3.015,0.8281985531,0.004648602646
604,3.02,0.8295750902,0.004369781383
605,3.025,0.8309516269,0.004072540651
606,3.03,0.8323281358,0.003758677862
607,3.035,0.8337045872,0.003430254116
608,3.04,0.8350809501,0.003089565963
609,3.045,0.8364571921,0.002739098147
610,3.05,0.83783328,0.002381467328
611,3.055,0.8392091805,0.002019376562
612,3.06,0.8405848601,0.001655581213
613,3.065,0.8419602858,0.001292855313
614,3.07,0.843335425,0.0009339573566
615,3.075,0.8447102456,0.0005815932452
616,3.08,0.8460847154,0.0002383740173
617,3.085,0.8474588022,-9.322761657e-05
618,3.09,0.8488324732,-0.0004109127874
619,3.095,0.8502056957,-0.0007125809903
620,3.1,0.8515784371,-0.0009963428072
621,3.105,0.8529506661,-0.001260517739
622,3.11,0.8543223535,-0.001503623434
623,3.115,0.8556934724,-0.00172435917
624,3.12,0.8570639989,-0.001921581743
625,3.125,0.858433912,-0.002094273464
626,3.13,0.8598031941,-0.00224150976
627,3.135,0.8611718314,-0.002362436883
628,3.14,0.8625398145,-0.002456265735
629,3.145,0.8639071389,-0.002522279296
630,3.15,0.8652738056,-0.002559848279
631,3.155,0.8666398217,-0.002568452278
632,3.16,0.8680052,-0.00254770557
633,3.165,0.8693699598,-0.002497381045
634,3.17,0.870734127,-0.002417426863
635,3.175,0.8720977338,-0.002307975687
636,3.18,0.8734608191,-0.002169350159
637,3.185,0.8748234279,-0.002002071401
638,3.19,0.8761856114,-0.001806873829
639,3.195,0.8775474269,-0.0015847266
640,3.2,0.8789089372,-0.001336853391
641,3.205,0.8802702098,-0.001064743383
642,3.21,0.8816313164,-0.0007701469672
643,3.215,0.882992331,-0.0004550621531
644,3.22,0.8843533294,-0.0001217155208
